C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_49_143.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_49_143.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_49_143.jpg,0,0,0,18.7258,-121.7489,1.678617,34.30201
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_49_212.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_49_212.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_49_212.jpg,0,0.1032131,0,19.06462,-122.0819,1.678637,33.91825
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_49_280.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_49_280.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_49_280.jpg,0,0.04725689,0,19.04691,-122.5236,1.678668,33.40945
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_49_348.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_49_348.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_49_348.jpg,0,0,0,18.48027,-122.8519,1.678687,33.03111
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_49_446.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_49_446.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_49_446.jpg,0,0.1797731,0,18.80662,-123.3987,1.678716,32.40122
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_49_513.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_49_513.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_49_513.jpg,0,0.1665948,0,18.42346,-123.7248,1.678738,32.02548
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_49_583.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_49_583.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_49_583.jpg,0,0,0,18.29754,-124.1605,1.678757,31.52352
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_49_651.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_49_651.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_49_651.jpg,0,0.1229787,0,18.68004,-124.4865,1.678772,31.14784
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_49_718.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_49_718.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_49_718.jpg,0,0.3155839,0,18.73806,-124.9197,1.67879,30.64876
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_49_786.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_49_786.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_49_786.jpg,0,0.1337998,0,18.38089,-125.2454,1.67879,30.27359
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_49_855.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_49_855.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_49_855.jpg,0,0.06849264,0,18.24741,-125.6797,1.678785,29.77314
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_49_924.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_49_924.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_49_924.jpg,0,0.2513728,0,18.69362,-126.0057,1.678789,29.39759
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_49_992.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_49_992.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_49_992.jpg,0,0.2058961,0,18.34123,-126.3305,1.678792,29.02347
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_50_061.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_50_061.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_50_061.jpg,0,0.07305002,0,18.29305,-126.7653,1.678789,28.52247
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_50_130.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_50_130.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_50_130.jpg,0,0.2555219,0,18.73937,-127.0921,1.678789,28.14599
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_50_197.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_50_197.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_50_197.jpg,0,0.2647169,0,18.89689,-127.5291,1.678785,27.64259
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_50_265.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_50_265.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_50_265.jpg,0,0.1077723,0,18.51023,-127.8571,1.678769,27.26475
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_50_333.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_50_333.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_50_333.jpg,0,0.2896627,0,18.93402,-128.1874,1.678755,26.88425
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_50_401.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_50_401.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_50_401.jpg,0,0.2333785,0,19.09544,-128.6295,1.678733,26.37499
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_50_469.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_50_469.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_50_469.jpg,0,0.05197657,0,18.69547,-128.9608,1.67871,25.9933
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_50_536.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_50_536.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_50_536.jpg,0,0.2748277,0,18.69051,-129.4031,1.678688,25.48376
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_50_604.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_50_604.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_50_604.jpg,0,0.1624918,0,19.12487,-129.7369,1.67868,25.09928
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_50_671.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_50_671.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_50_671.jpg,-0.05,0.1148238,0,18.65273,-130.0678,1.678671,24.71778
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_50_738.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_50_738.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_50_738.jpg,-0.25,0.348726,0,18.74892,-130.5028,1.678671,24.20084
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_50_805.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_50_805.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_50_805.jpg,-0.1409469,0.2332937,0,19.21177,-130.8219,1.67867,23.80139
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_50_875.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_50_875.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_50_875.jpg,0,0,0,19.18434,-131.245,1.678657,23.26875
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_50_944.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_50_944.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_50_944.jpg,0,0.1858628,0,18.70559,-131.5608,1.67865,22.8738
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_51_014.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_51_014.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_51_014.jpg,0,0.3518132,0,18.8899,-131.9856,1.678652,22.34382
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_51_080.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_51_080.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_51_080.jpg,0,0.1642251,0,19.3174,-132.3076,1.678647,21.9425
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_51_150.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_51_150.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_51_150.jpg,0,0.1968715,0,18.9228,-132.6274,1.678632,21.54386
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_51_219.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_51_219.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_51_219.jpg,0,0.4396108,0,19.11897,-133.0571,1.678614,21.00832
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_51_287.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_51_287.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_51_287.jpg,-0.05,0.6197481,0,19.68095,-133.384,1.678594,20.60019
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_51_354.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_51_354.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_51_354.jpg,0,0.8558658,0,20.2142,-133.8259,1.678531,20.04267
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_51_421.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_51_421.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_51_421.jpg,0,0.6748478,0,20.51575,-134.1662,1.678445,19.61343
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_51_491.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_51_491.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_51_491.jpg,0,0.5403622,0,20.9496,-134.5131,1.678328,19.17605
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_51_558.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_51_558.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_51_558.jpg,0,0.789268,0,21.41126,-134.9832,1.678161,18.58335
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_51_626.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_51_626.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_51_626.jpg,0,0.832904,0,21.8135,-135.3443,1.67804,18.12808
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_51_693.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_51_693.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_51_693.jpg,0,0.6619437,0,22.29637,-135.7134,1.677912,17.66261
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_51_761.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_51_761.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_51_761.jpg,-0.15,0.5127033,0,22.62966,-136.2107,1.677734,17.03006
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_51_829.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_51_829.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_51_829.jpg,-0.05270397,0.6243894,0,22.88388,-136.5816,1.677608,16.54433
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_51_897.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_51_897.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_51_897.jpg,0,0.3871872,0,23.19316,-137.0823,1.677469,15.88667
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_51_965.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_51_965.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_51_965.jpg,0,0.4530334,0,23.35562,-137.4608,1.67738,15.38949
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_52_032.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_52_032.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_52_032.jpg,-0.05,0.632739,0,23.58356,-137.8421,1.677308,14.88773
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_52_099.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_52_099.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_52_099.jpg,0,0.5672244,0,24.03908,-138.357,1.677213,14.20617
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_52_180.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_52_180.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_52_180.jpg,0,0.5251099,0,24.34599,-138.8791,1.677105,13.51447
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_52_249.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_52_249.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_52_249.jpg,-0.15,0.691365,0,24.61676,-139.2724,1.677023,12.98743
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_52_317.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_52_317.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_52_317.jpg,-0.187763,0.7352002,0,25.1359,-139.7892,1.676908,12.26082
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_52_384.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_52_384.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_52_384.jpg,-0.008443298,0.5558805,0,25.46223,-140.1744,1.67681,11.70014
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_52_452.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_52_452.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_52_452.jpg,0,0.3759848,0,25.65255,-140.5623,1.676706,11.13362
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_52_519.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_52_519.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_52_519.jpg,-0.122162,0.5440354,0,25.89057,-141.0795,1.676582,10.37028
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_52_586.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_52_586.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_52_586.jpg,0,0.3654594,0,26.07035,-141.4663,1.676503,9.789307
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_52_675.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_52_675.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_52_675.jpg,0,0.067723,0,26.05896,-142.111,1.676399,8.816751
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_52_745.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_52_745.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_52_745.jpg,0,0.1994234,0,25.98855,-142.4954,1.676366,8.234692
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_52_812.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_52_812.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_52_812.jpg,0,0.3658408,0,26.03589,-142.8792,1.676355,7.652107
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_52_881.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_52_881.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_52_881.jpg,0,0.1268602,0,26.08372,-143.3917,1.676352,6.87253
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_52_948.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_52_948.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_52_948.jpg,0,0,0,25.96415,-143.7745,1.67635,6.289202
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_53_017.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_53_017.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_53_017.jpg,0,0.144922,0,25.85412,-144.2818,1.676363,5.515228
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_53_086.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_53_086.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_53_086.jpg,0,0,0,25.74654,-144.6608,1.676375,4.9365
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_53_155.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_53_155.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_53_155.jpg,0,0.1049293,0,25.57841,-145.1626,1.676407,4.169635
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_53_222.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_53_222.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_53_222.jpg,0,0.283125,0,25.55059,-145.5378,1.67644,3.596158
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_53_291.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_53_291.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_53_291.jpg,0,0.3531248,0,25.67007,-145.9138,1.676469,3.021002
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_53_360.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_53_360.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_53_360.jpg,0,0.1127552,0,25.69374,-146.4167,1.676473,2.251674
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_53_431.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_53_431.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_53_431.jpg,-0.1,0.09961388,0,25.57606,-146.7916,1.67647,1.675733
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_53_501.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_53_501.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_53_501.jpg,-0.1389476,0.2507284,0,25.55291,-147.2776,1.676477,0.9023103
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_53_570.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_53_570.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_53_570.jpg,0,0.07699095,0,25.51972,-147.6357,1.676486,0.3183654
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_53_640.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_53_640.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_53_640.jpg,0,0,0,25.32743,-148.1099,1.676503,-0.4566498
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_53_710.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_53_710.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_53_710.jpg,0,0.1635166,0,25.22209,-148.4626,1.676526,-1.034685
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_53_777.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_53_777.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_53_777.jpg,0,0.09216029,0,25.20034,-148.9317,1.676564,-1.804896
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_53_844.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_53_844.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_53_844.jpg,0,0,0,25.06524,-149.2816,1.67659,-2.380569
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_53_912.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_53_912.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_53_912.jpg,0,0,0,24.91346,-149.629,1.676618,-2.952966
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_53_981.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_53_981.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_53_981.jpg,0,0.04649616,0,24.78806,-150.0916,1.676664,-3.710706
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_54_048.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_54_048.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_54_048.jpg,0,0,0,24.64253,-150.437,1.676701,-4.275846
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_54_117.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_54_117.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_54_117.jpg,0,0.03587332,0,24.44391,-150.8941,1.676753,-5.024117
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_54_186.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_54_186.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_54_186.jpg,0,0.1686203,0,24.37697,-151.2351,1.676796,-5.582413
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_54_255.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_54_255.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_54_255.jpg,0,0,0,24.24588,-151.6883,1.676846,-6.324501
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_54_324.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_54_324.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_54_324.jpg,0,0.01277172,0,24.10231,-152.0259,1.676881,-6.877343
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_54_392.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_54_392.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_54_392.jpg,0,0.1959025,0,24.02384,-152.3619,1.676917,-7.42763
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_54_486.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_54_486.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_54_486.jpg,0,0.06406952,0,24.01026,-152.9221,1.676968,-8.344947
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_54_553.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_54_553.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_54_553.jpg,0,0.04767695,0,23.89225,-153.2568,1.676978,-8.892948
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_54_620.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_54_620.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_54_620.jpg,0,0.2883521,0,23.85683,-153.7013,1.676996,-9.620917
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_54_687.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_54_687.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_54_687.jpg,0,0.1118916,0,23.87117,-154.0351,1.677013,-10.16751
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_54_757.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_54_757.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_54_757.jpg,0,0,0,23.70449,-154.4783,1.677032,-10.89312
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_54_827.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_54_827.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_54_827.jpg,0,0.161164,0,23.60676,-154.8086,1.677041,-11.43401
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_54_897.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_54_897.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_54_897.jpg,-0.01855771,0.3593055,0,23.68437,-155.2474,1.677068,-12.15654
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_54_963.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_54_963.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_54_963.jpg,0,0.1828405,0,23.74604,-155.5768,1.677081,-12.70134
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_55_033.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_55_033.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_55_033.jpg,0,0.00660442,0,23.67515,-155.9058,1.677083,-13.24551
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_55_102.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_55_102.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_55_102.jpg,-0.1,0.135836,0,23.51625,-156.3407,1.677089,-13.9674
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_55_169.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_55_169.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_55_169.jpg,-0.25,0.3166142,0,23.50868,-156.6577,1.677104,-14.51229
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_55_236.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_55_236.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_55_236.jpg,-0.06678091,0.3187423,0,23.67661,-157.0663,1.677122,-15.25129
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_55_306.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_55_306.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_55_306.jpg,0,0.1412957,0,23.70894,-157.3715,1.677121,-15.80922
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_55_373.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_55_373.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_55_373.jpg,0,0.1663245,0,23.64051,-157.6759,1.677112,-16.36608
C:\4C16 Car\Recordings\IMG\center_2018_11_01_13_05_55_440.jpg,C:\4C16 Car\Recordings\IMG\left_2018_11_01_13_05_55_440.jpg,C:\4C16 Car\Recordings\IMG\right_2018_11_01_13_05_55_440.jpg,0,0.2981872,0,23.72449,-158.0815,1.677105,-17.10933
